NU_ANO_CENSO,NO_REGIAO,CO_REGIAO,NO_UF,SG_UF,CO_UF,NO_MUNICIPIO,CO_MUNICIPIO,IN_CAPITAL,TP_DIMENSAO,TP_ORGANIZACAO_ACADEMICA,TP_REDE,TP_CATEGORIA_ADMINISTRATIVA,IN_COMUNITARIA,IN_CONFESSIONAL,CO_IES,NO_CURSO,CO_CURSO,NO_CINE_ROTULO,CO_CINE_ROTULO,CO_CINE_AREA_GERAL,NO_CINE_AREA_GERAL,CO_CINE_AREA_ESPECIFICA,NO_CINE_AREA_ESPECIFICA,CO_CINE_AREA_DETALHADA,NO_CINE_AREA_DETALHADA,TP_GRAU_ACADEMICO,IN_GRATUITO,TP_MODALIDADE_ENSINO,TP_NIVEL_ACADEMICO,QT_CURSO,QT_VG_TOTAL,QT_VG_TOTAL_DIURNO,QT_VG_TOTAL_NOTURNO,QT_VG_TOTAL_EAD,QT_VG_NOVA,QT_VG_PROC_SELETIVO,QT_VG_REMANESC,QT_VG_PROG_ESPECIAL,QT_INSCRITO_TOTAL,QT_INSCRITO_TOTAL_DIURNO,QT_INSCRITO_TOTAL_NOTURNO,QT_INSCRITO_TOTAL_EAD,QT_INSC_VG_NOVA,QT_INSC_PROC_SELETIVO,QT_INSC_VG_REMANESC,QT_INSC_VG_PROG_ESPECIAL,QT_ING,QT_ING_FEM,QT_ING_MASC,QT_ING_DIURNO,QT_ING_NOTURNO,QT_ING_VG_NOVA,QT_ING_VESTIBULAR,QT_ING_ENEM,QT_ING_AVALIACAO_SERIADA,QT_ING_SELECAO_SIMPLIFICA,QT_ING_EGR,QT_ING_OUTRO_TIPO_SELECAO,QT_ING_PROC_SELETIVO,QT_ING_VG_REMANESC,QT_ING_VG_PROG_ESPECIAL,QT_ING_OUTRA_FORMA,QT_ING_0_17,QT_ING_18_24,QT_ING_25_29,QT_ING_30_34,QT_ING_35_39,QT_ING_40_49,QT_ING_50_59,QT_ING_60_MAIS,QT_ING_BRANCA,QT_ING_PRETA,QT_ING_PARDA,QT_ING_AMARELA,QT_ING_INDIGENA,QT_ING_CORND,QT_MAT,QT_MAT_FEM,QT_MAT_MASC,QT_MAT_DIURNO,QT_MAT_NOTURNO,QT_MAT_0_17,QT_MAT_18_24,QT_MAT_25_29,QT_MAT_30_34,QT_MAT_35_39,QT_MAT_40_49,QT_MAT_50_59,QT_MAT_60_MAIS,QT_MAT_BRANCA,QT_MAT_PRETA,QT_MAT_PARDA,QT_MAT_AMARELA,QT_MAT_INDIGENA,QT_MAT_CORND,QT_CONC,QT_CONC_FEM,QT_CONC_MASC,QT_CONC_DIURNO,QT_CONC_NOTURNO,QT_CONC_0_17,QT_CONC_18_24,QT_CONC_25_29,QT_CONC_30_34,QT_CONC_35_39,QT_CONC_40_49,QT_CONC_50_59,QT_CONC_60_MAIS,QT_CONC_BRANCA,QT_CONC_PRETA,QT_CONC_PARDA,QT_CONC_AMARELA,QT_CONC_INDIGENA,QT_CONC_CORND,QT_ING_NACBRAS,QT_ING_NACESTRANG,QT_MAT_NACBRAS,QT_MAT_NACESTRANG,QT_CONC_NACBRAS,QT_CONC_NACESTRANG,QT_ALUNO_DEFICIENTE,QT_ING_DEFICIENTE,QT_MAT_DEFICIENTE,QT_CONC_DEFICIENTE,QT_ING_FINANC,QT_ING_FINANC_REEMB,QT_ING_FIES,QT_ING_RPFIES,QT_ING_FINANC_REEMB_OUTROS,QT_ING_FINANC_NREEMB,QT_ING_PROUNII,QT_ING_PROUNIP,QT_ING_NRPFIES,QT_ING_FINANC_NREEMB_OUTROS,QT_MAT_FINANC,QT_MAT_FINANC_REEMB,QT_MAT_FIES,QT_MAT_RPFIES,QT_MAT_FINANC_REEMB_OUTROS,QT_MAT_FINANC_NREEMB,QT_MAT_PROUNII,QT_MAT_PROUNIP,QT_MAT_NRPFIES,QT_MAT_FINANC_NREEMB_OUTROS,QT_CONC_FINANC,QT_CONC_FINANC_REEMB,QT_CONC_FIES,QT_CONC_RPFIES,QT_CONC_FINANC_REEMB_OUTROS,QT_CONC_FINANC_NREEMB,QT_CONC_PROUNII,QT_CONC_PROUNIP,QT_CONC_NRPFIES,QT_CONC_FINANC_NREEMB_OUTROS,QT_ING_RESERVA_VAGA,QT_ING_RVREDEPUBLICA,QT_ING_RVPPI,QT_ING_RVQUILO,QT_ING_RVREFU,QT_ING_RVPOVT,QT_ING_RVPDEF,QT_ING_RVSOCIAL_RF,QT_ING_RVIDOSO,QT_ING_RVINTERN,QT_ING_RVMEDAL,QT_ING_RVTRANS,QT_ING_RVOUTROS,QT_MAT_RESERVA_VAGA,QT_MAT_RVREDEPUBLICA,QT_MAT_RVPPI,QT_MAT_RVQUILO,QT_MAT_RVREFU,QT_MAT_RVPOVT,QT_MAT_RVPDEF,QT_MAT_RVSOCIAL_RF,QT_MAT_RVIDOSO,QT_MAT_RVINTERN,QT_MAT_RVMEDAL,QT_MAT_RVTRANS,QT_MAT_RVOUTROS,QT_CONC_RESERVA_VAGA,QT_CONC_RVREDEPUBLICA,QT_CONC_RVPPI,QT_CONC_RVQUILO,QT_CONC_RVREFU,QT_CONC_RVPOVT,QT_CONC_RVPDEF,QT_CONC_RVSOCIAL_RF,QT_CONC_RVIDOSO,QT_CONC_RVINTERN,QT_CONC_RVMEDAL,QT_CONC_RVTRANS,QT_CONC_RVOUTROS,QT_SIT_TRANCADA,QT_SIT_DESVINCULADO,QT_SIT_TRANSFERIDO,QT_SIT_FALECIDO,QT_ING_PROCESCPUBLICA,QT_ING_PROCESCPRIVADA,QT_ING_PROCNAOINFORMADA,QT_MAT_PROCESCPUBLICA,QT_MAT_PROCESCPRIVADA,QT_MAT_PROCNAOINFORMADA,QT_CONC_PROCESCPUBLICA,QT_CONC_PROCESCPRIVADA,QT_CONC_PROCNAOINFORMADA,QT_PARFOR,QT_ING_PARFOR,QT_MAT_PARFOR,QT_CONC_PARFOR,QT_APOIO_SOCIAL,QT_ING_APOIO_SOCIAL,QT_MAT_APOIO_SOCIAL,QT_CONC_APOIO_SOCIAL,QT_ATIV_EXTRACURRICULAR,QT_ING_ATIV_EXTRACURRICULAR,QT_MAT_ATIV_EXTRACURRICULAR,QT_CONC_ATIV_EXTRACURRICULAR,QT_MOB_ACADEMICA,QT_ING_MOB_ACADEMICA,QT_MAT_MOB_ACADEMICA,QT_CONC_MOB_ACADEMICA
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Engenharia Nuclear,1114293,Engenharia nuclear,"""0713E06""",7,"Engenharia, produção e construção",71,Engenharia e profissões correlatas,713,Eletricidade e energia,1.0,1,1,1,1,66,66,0,0,40,0,26,0,233,233,0,0,220,0,13,0,39,12,27,39,0,38,0,38,0,0,0,0,0,1,0,0,0,33,3,0,2,0,1,0,19,3,17,0,0,0,160,51,109,160,0,0,114,30,12,3,0,1,0,91,15,49,3,1,1,5,2,3,5,0,0,1,3,1,0,0,0,0,3,1,1,0,0,0,39,0,159,1,5,0,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,9,0,0,0,1,7,0,0,0,0,0,57,57,30,0,0,0,2,29,0,0,0,0,0,3,3,2,0,0,0,0,2,0,0,0,0,0,19,11,1,0,19,20,0,72,88,0,5,0,0,0,0,0,0,191,39,160,5,9,0,9,0,5,0,5,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Engenharia Química,14367,Engenharia química,"""0711E05""",7,"Engenharia, produção e construção",71,Engenharia e profissões correlatas,711,Engenharia química e de processos,1.0,1,1,1,1,229,150,79,0,176,0,53,0,960,571,389,0,854,0,106,0,216,102,114,141,75,207,0,207,0,0,0,0,0,9,0,0,0,186,21,4,4,1,0,0,127,24,64,0,0,1,1126,512,614,758,368,0,702,345,62,14,3,0,0,663,107,325,4,0,27,148,68,80,110,38,0,31,93,21,3,0,0,0,94,6,41,1,0,6,216,0,1125,1,148,0,14,4,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,101,61,0,0,0,2,48,0,0,0,0,0,520,520,278,0,0,0,2,255,0,0,0,0,0,60,60,29,0,0,0,0,25,0,0,0,0,0,70,70,5,0,119,97,0,588,531,7,71,74,3,0,0,0,0,1271,216,1126,148,113,14,109,10,27,0,27,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Estatística,14330,Estatística,"""0542E01""",5,"Ciências naturais, matemática e estatística",54,Matemática e estatística,542,Estatística,1.0,1,1,1,1,19,19,0,0,15,0,4,0,77,77,0,0,72,0,5,0,11,1,10,11,0,10,0,10,0,0,0,0,0,1,0,0,0,9,1,1,0,0,0,0,7,1,3,0,0,0,72,15,57,72,0,0,45,21,4,1,1,0,0,31,14,26,0,0,1,6,0,6,6,0,0,2,3,0,0,1,0,0,2,1,3,0,0,0,11,0,72,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,0,0,0,2,0,0,0,0,0,32,32,23,0,0,0,0,16,0,0,0,0,0,2,2,2,0,0,0,0,1,0,0,0,0,0,13,9,3,0,7,4,0,39,32,1,2,4,0,0,0,0,0,97,11,72,6,14,0,11,0,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Expressão Gráfica,23969,Artes formação de professor,"""0114A01""",1,Educação,11,Educação,114,Formação de professores em áreas específicas (exceto Letras),2.0,1,1,1,1,70,70,0,0,36,0,34,0,85,85,0,0,81,0,4,0,38,27,11,38,0,37,0,37,0,0,0,0,0,1,0,0,0,32,1,1,1,3,0,0,21,4,13,0,0,0,109,73,36,109,0,0,72,21,4,5,5,1,1,61,19,28,0,0,1,5,1,4,5,0,0,1,2,1,0,1,0,0,2,0,3,0,0,0,38,0,109,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,3,0,0,0,0,5,0,0,0,0,0,49,49,26,0,0,0,0,25,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,13,24,8,0,16,22,0,59,49,1,3,2,0,0,0,0,0,154,38,109,5,56,4,51,2,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Farmácia,14369,Farmácia,"""0916F01""",9,Saúde e bem-estar,91,Saúde,916,Farmácia,1.0,1,1,1,1,393,188,205,0,320,0,73,0,3215,1601,1614,0,3137,0,78,0,339,256,83,172,167,320,0,320,0,0,0,0,0,19,0,0,1,318,16,2,2,0,0,0,170,52,114,2,0,1,1900,1381,519,989,911,1,1248,486,99,38,23,5,0,1021,287,562,18,0,12,159,118,41,87,72,0,41,103,7,8,0,0,0,95,18,44,1,0,1,339,0,1896,4,159,0,51,9,43,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,159,105,0,0,0,5,79,0,0,0,0,0,902,902,518,0,0,0,15,459,0,0,0,0,0,59,59,25,0,0,0,0,25,0,0,0,0,0,122,118,8,0,220,119,0,1063,827,10,70,88,1,0,0,0,0,2148,339,1900,159,267,12,260,22,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Filosofia,14346,Filosofia formação de professor,"""0114F01""",1,Educação,11,Educação,114,Formação de professores em áreas específicas (exceto Letras),2.0,1,1,1,1,49,49,0,0,40,0,9,0,182,182,0,0,179,0,3,0,31,17,14,31,0,31,0,31,0,0,0,0,0,0,0,0,0,22,2,1,2,1,2,1,16,5,9,0,0,1,182,74,108,182,0,0,79,54,9,15,12,9,4,94,33,51,1,0,3,23,5,18,23,0,0,6,11,3,2,0,1,0,13,6,4,0,0,0,31,0,182,0,23,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,8,0,0,0,0,6,0,0,0,0,0,94,94,53,0,0,0,0,49,0,0,0,0,0,11,11,7,0,0,0,0,8,0,0,0,0,0,29,24,2,0,20,11,0,119,62,1,13,9,1,0,0,0,0,237,31,182,23,39,1,38,8,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Filosofia,314346,Filosofia,"""0223F01""",2,Artes e humanidades,22,Humanidades (exceto línguas),223,Filosofia e ética,1.0,1,1,1,1,61,61,0,0,40,0,21,0,167,167,0,0,159,0,8,0,33,11,22,33,0,31,0,31,0,0,0,0,0,2,0,0,0,24,3,0,2,2,1,1,20,5,8,0,0,0,121,42,79,121,0,0,53,11,10,7,14,10,16,72,12,34,2,0,1,13,2,11,13,0,0,3,6,1,0,2,0,1,10,0,3,0,0,0,32,1,119,2,13,0,9,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,6,0,0,0,1,5,0,0,0,0,0,41,41,27,0,0,0,1,15,0,0,0,0,0,2,2,2,0,0,0,0,2,0,0,0,0,0,34,27,1,0,18,15,0,62,53,6,3,9,1,0,0,0,0,183,33,121,13,23,1,19,2,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Fisioterapia,14373,Fisioterapia,"""0915F01""",9,Saúde e bem-estar,91,Saúde,915,"Promoção, prevenção, terapia e reabilitação",1.0,1,1,1,1,107,107,0,0,88,0,19,0,2722,2722,0,0,2687,0,35,0,97,74,23,97,0,92,0,92,0,0,0,0,0,4,0,1,1,90,4,2,0,0,0,0,45,20,32,0,0,0,553,413,140,553,0,1,354,177,14,3,1,1,2,273,86,184,2,0,8,161,130,31,161,0,0,44,106,8,3,0,0,0,79,19,58,1,0,4,97,0,553,0,161,0,11,3,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,28,0,0,0,3,20,0,0,0,0,0,266,266,155,0,0,0,3,130,0,0,0,0,0,81,81,47,0,0,0,0,38,0,0,0,0,0,14,23,2,0,54,43,0,293,260,0,88,73,0,0,0,0,0,592,97,553,161,320,6,314,68,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Fonoaudiologia,14376,Fonoaudiologia,"""0915F02""",9,Saúde e bem-estar,91,Saúde,915,"Promoção, prevenção, terapia e reabilitação",1.0,1,1,1,1,114,114,0,0,88,0,26,0,1067,1067,0,0,1050,0,17,0,95,90,5,95,0,89,0,89,0,0,0,0,0,6,0,0,0,84,7,3,0,0,1,0,45,15,33,1,0,1,403,371,32,403,0,0,321,57,10,2,9,4,0,191,75,132,2,0,3,67,59,8,67,0,0,42,16,5,0,3,1,0,26,17,21,1,0,2,95,0,403,0,67,0,7,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,28,0,0,0,2,22,0,0,0,0,0,197,197,114,0,0,0,2,95,0,0,0,0,0,36,36,26,0,0,0,0,13,0,0,0,0,0,8,12,2,0,56,39,0,231,172,0,36,31,0,0,0,0,0,425,95,403,67,186,34,186,9,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Física,14323,Física,"""0533F01""",5,"Ciências naturais, matemática e estatística",53,Ciências físicas,533,Física,1.0,1,1,1,1,71,71,0,0,40,0,31,0,207,207,0,0,200,0,7,0,41,10,31,41,0,39,0,39,0,0,0,0,0,2,0,0,0,32,5,1,1,0,1,1,27,5,8,1,0,0,180,47,133,180,0,0,131,42,4,1,0,1,1,109,19,47,3,0,2,29,9,20,29,0,0,14,13,2,0,0,0,0,19,2,6,1,0,1,41,0,180,0,29,0,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,9,0,0,0,2,6,0,0,0,0,0,92,92,45,0,0,0,1,42,0,0,0,0,0,9,9,3,0,0,0,0,3,0,0,0,0,0,12,20,6,0,25,16,0,103,77,0,10,19,0,0,0,0,0,218,41,180,29,84,0,83,26,2,0,2,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Física,44363,Física formação de professor,"""0114F02""",1,Educação,11,Educação,114,Formação de professores em áreas específicas (exceto Letras),2.0,1,1,1,1,153,0,153,0,70,0,83,0,232,0,232,0,220,0,12,0,62,19,43,0,62,59,0,59,0,0,0,0,0,3,0,0,0,47,7,4,0,3,1,0,27,13,21,0,0,1,223,57,166,0,223,0,127,53,17,9,11,3,3,115,32,72,1,0,3,15,4,11,0,15,0,3,9,1,0,2,0,0,12,1,2,0,0,0,62,0,223,0,15,0,9,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,16,0,0,0,1,9,0,0,0,0,0,99,99,49,0,0,0,0,41,0,0,0,0,0,5,5,1,0,0,0,0,1,0,0,0,0,0,41,63,5,1,40,22,0,126,94,3,9,6,0,0,0,0,0,333,62,223,15,38,0,33,0,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Física Médica,29307,Física médica,"""0533F03""",5,"Ciências naturais, matemática e estatística",53,Ciências físicas,533,Física,1.0,1,1,1,1,47,47,0,0,30,0,17,0,176,176,0,0,173,0,3,0,26,17,9,26,0,26,0,26,0,0,0,0,0,0,0,0,0,21,3,1,0,0,1,0,12,4,9,0,0,1,140,84,56,140,0,0,88,33,9,3,2,3,2,65,23,47,2,0,3,24,14,10,24,0,0,10,9,1,3,1,0,0,14,1,7,1,0,1,26,0,140,0,24,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,4,0,0,0,1,3,0,0,0,0,0,62,62,31,0,0,0,0,35,0,0,0,0,0,10,10,3,0,0,0,0,6,0,0,0,0,0,12,22,2,0,11,15,0,76,64,0,11,13,0,0,0,0,0,176,26,140,24,52,0,50,13,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Gastronomia,1125886,Gastronomia,"""1013G01""",10,Serviços,101,Serviços pessoais,1013,Serviços de alimentação,1.0,1,1,1,1,140,140,0,0,50,0,90,0,1208,1208,0,0,1204,0,4,0,50,23,27,50,0,50,0,50,0,0,0,0,0,0,0,0,0,43,2,1,3,1,0,0,24,14,11,0,0,1,298,171,127,298,0,0,177,76,24,10,9,1,1,151,49,88,1,0,9,39,23,16,39,0,0,16,17,5,1,0,0,0,23,3,9,1,0,3,50,0,298,0,39,0,8,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,15,0,0,0,3,12,0,0,0,0,0,147,147,84,0,0,0,3,78,0,0,0,0,0,16,16,7,0,0,0,0,7,0,0,0,0,0,30,24,1,0,31,19,0,161,137,0,17,22,0,0,0,0,0,353,50,298,39,146,4,140,17,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Geografia,14326,Geografia formação de professor,"""0114G01""",1,Educação,11,Educação,114,Formação de professores em áreas específicas (exceto Letras),2.0,1,1,1,1,75,0,75,0,45,0,30,0,224,0,224,0,209,0,15,0,52,17,35,0,52,44,0,44,0,0,0,0,0,8,0,0,0,36,10,1,0,4,0,1,29,9,14,0,0,0,268,112,156,0,268,0,121,93,26,9,13,5,1,134,56,74,2,0,2,36,16,20,0,36,0,10,18,5,1,2,0,0,17,6,13,0,0,0,52,0,267,1,36,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,14,0,0,0,0,11,0,0,0,0,0,128,128,64,0,0,0,0,64,0,0,0,0,0,14,14,9,0,0,0,0,8,0,0,0,0,0,30,29,1,0,32,20,0,162,103,3,20,16,0,0,0,0,0,328,52,268,36,84,1,82,15,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Geografia,314326,Geografia,"""0312G01""",3,"Ciências sociais, comunicação e informação",31,Ciências sociais e comportamentais,312,Ciências sociais e políticas,1.0,1,1,1,1,51,51,0,0,35,0,16,0,182,182,0,0,170,0,12,0,45,20,25,45,0,42,0,42,0,0,0,0,0,2,0,1,0,37,3,2,2,1,0,0,23,7,14,1,0,0,180,86,94,180,0,0,125,39,10,3,2,1,0,98,26,53,0,1,2,25,14,11,25,0,0,13,9,2,0,1,0,0,15,4,4,0,1,1,45,0,180,0,25,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,15,0,0,0,0,9,0,0,0,0,0,86,86,47,0,0,0,0,40,0,0,0,0,0,11,11,5,0,0,0,0,5,0,0,0,0,0,12,36,0,0,26,19,0,106,74,0,12,13,0,0,0,0,0,228,45,180,25,100,8,93,12,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Geologia,14327,Geologia,"""0532G02""",5,"Ciências naturais, matemática e estatística",53,Ciências físicas,532,Ciências da terra,1.0,1,1,1,1,37,37,0,0,30,0,7,0,189,189,0,0,185,0,4,0,32,12,20,32,0,29,0,29,0,0,0,0,0,3,0,0,0,30,1,1,0,0,0,0,16,9,7,0,0,0,205,94,111,205,0,0,113,70,15,5,2,0,0,124,37,43,1,0,0,32,15,17,32,0,0,4,22,5,1,0,0,0,24,2,6,0,0,0,32,0,205,0,32,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,11,0,0,0,1,8,0,0,0,0,0,88,88,51,0,0,0,1,46,0,0,0,0,0,10,10,6,0,0,0,0,7,0,0,0,0,0,12,8,0,0,21,11,0,102,103,0,12,20,0,0,0,0,0,225,32,205,32,143,2,138,18,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Gestão Pública Para O Desenvolvimento Econômico E Social,1114296,Gestão pública,"""0413G12""",4,"Negócios, administração e direito",41,Negócios e administração,413,Gestão e administração,1.0,1,1,1,1,163,163,0,0,100,0,63,0,464,464,0,0,449,0,15,0,105,71,34,105,0,102,0,102,0,0,0,0,0,3,0,0,1,91,4,2,2,4,1,0,45,25,35,0,0,0,493,318,175,493,0,1,302,133,31,11,6,7,2,223,93,162,1,1,13,42,27,15,42,0,0,10,26,4,2,0,0,0,21,9,9,1,0,2,105,0,492,1,42,0,9,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,39,0,0,0,0,25,0,0,0,0,0,244,244,155,0,0,0,0,126,0,0,0,0,0,20,20,12,0,0,0,0,15,0,0,0,0,0,50,47,1,1,58,47,0,264,228,1,21,21,0,0,0,0,0,592,105,493,42,265,44,251,12,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,História,107716,História,"""0222H01""",2,Artes e humanidades,22,Humanidades (exceto línguas),222,História e arqueologia,1.0,1,1,1,1,99,39,60,0,50,0,49,0,323,142,181,0,316,0,7,0,54,30,24,22,32,53,0,53,0,0,0,0,0,1,0,0,0,45,5,0,0,1,3,0,28,8,18,0,0,0,397,224,173,196,201,0,142,164,29,8,25,21,8,188,87,113,3,1,5,107,61,46,68,39,0,25,59,8,2,5,5,3,58,19,28,1,0,1,54,0,397,0,107,0,15,2,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,16,0,0,0,2,11,0,0,0,0,0,205,205,133,0,0,0,3,107,0,0,0,0,0,55,55,32,0,0,0,0,29,0,0,0,0,0,37,51,2,0,32,22,0,233,158,6,62,44,1,0,0,0,0,487,54,397,107,59,2,56,13,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,História,107717,História formação de professor,"""0114H01""",1,Educação,11,Educação,114,Formação de professores em áreas específicas (exceto Letras),2.0,1,1,1,1,212,101,111,0,150,0,62,0,802,394,408,0,761,0,41,0,165,98,67,85,80,155,0,155,0,0,0,0,0,10,0,0,0,137,12,4,3,3,4,2,82,27,56,0,0,0,608,359,249,342,266,0,498,68,17,8,9,6,2,326,125,152,1,2,2,44,29,15,29,15,0,37,5,1,0,1,0,0,31,5,8,0,0,0,165,0,608,0,44,0,18,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,51,0,0,0,7,40,0,0,0,0,0,300,300,169,0,0,0,5,160,0,0,0,0,0,17,17,5,0,0,0,0,7,0,0,0,0,0,48,58,4,0,105,60,0,351,256,1,18,25,1,0,0,0,0,718,165,608,44,260,10,249,34,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,História Da Arte,113332,História da arte,"""0213H01""",2,Artes e humanidades,21,Artes,213,Belas artes,1.0,1,1,1,1,128,128,0,0,70,0,58,0,281,281,0,0,272,0,9,0,69,49,20,69,0,69,0,69,0,0,0,0,0,0,0,0,0,52,9,5,2,0,0,1,28,15,26,0,0,0,334,255,79,334,0,0,166,94,42,15,7,5,5,172,66,85,4,0,7,15,12,3,15,0,0,2,8,3,1,0,1,0,9,2,2,0,0,2,69,0,334,0,15,0,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,21,0,0,0,0,16,0,0,0,0,0,159,159,89,0,0,0,0,82,0,0,0,0,0,6,6,4,0,0,0,0,2,0,0,0,0,0,46,56,0,0,44,25,0,196,130,8,7,7,1,0,0,0,0,436,69,334,15,139,3,128,5,0,0,0,0
